'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 69
'NULL' , -1
'Religação BT' , 357
'NULL' , -1
'Religação BT' , 370
'NULL' , -1
'NULL' , -1
'Corte BT' , 181
'NULL' , -1
'NULL' , -1
'Religação BT' , 13
'Religação BT' , 4
'SolicitaçãoOuvidoria' , 95
'NULL' , -1
'Religação BT' , 6
'SolicitaçãoOuvidoria' , 42
'Religação BT' , 55
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 6
'Reclamação' , 108
'NULL' , -1
'Religação BT' , 538
'NULL' , -1
'Corte BT' , 101
'NULL' , -1
'Corte BT' , 26
'Religação BT' , 6
'Corte BT' , 103
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Aferição BT' , 57
'NULL' , -1
'Aferição BT' , 5
'NULL' , -1
'Religação BT' , 1
'NULL' , -1
'Religação BT' , 92
'Fiscalização BT' , 278
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 471
'NULL' , -1
'Religação BT' , 102
'NULL' , -1
'Religação BT' , 4
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 41
'Corte BT' , 4
'NULL' , -1
'NULL' , -1
'Reclamação' , 162
'Aferição BT' , 27
'NULL' , -1
'NULL' , -1
'Religação BT' , 355
'Aferição BT' , 128
'NULL' , -1
'Religação BT' , 2
'Religação BT' , 288
'Religação BT' , 62
'Religação BT' , 18
'Corte BT' , 17
'NULL' , -1
'NULL' , -1
'Verif Instalação BT' , 615
'Religação BT' , 5
'Corte BT' , 76
'NULL' , -1
'Corte BT' , 259
'Religação BT' , 4
'NULL' , -1
'Religação BT' , 829
'NULL' , -1
'Corte BT' , 35
'NULL' , -1
'Verif Instalação BT' , 42
'Reclamação' , 376
'NULL' , -1
'NULL' , -1
'Aferição BT' , 363
'Corte BT' , 50
'Corte BT' , 38
'NULL' , -1
'NULL' , -1
'Alterar Carga BT' , 252
'SolicitaçãoOuvidoria' , 28
'Religação BT' , 19
'Fiscalização BT' , 220
'NULL' , -1
'NULL' , -1
'Religação BT' , 141
'Verif Instalação BT' , 6
'Religação BT' , 263
'NULL' , -1
'Religação BT' , 15
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 213
'Religação BT' , 55
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 357
'SolicitaçãoOuvidoria' , 35
'NULL' , -1
'Reclamação' , 84
'NULL' , -1
'NULL' , -1
'Religação BT' , 4
'NULL' , -1
'Reclamação' , 53
'NULL' , -1
'NULL' , -1
'Religação BT' , 90
'NULL' , -1
'NULL' , -1
'Corte BT' , 179
'Religação BT' , 33
'Corte BT' , 25
'Religação BT' , 31
'SolicitaçãoOuvidoria' , 309
'Religação BT' , 40
'Religação BT' , 4
'Corte BT' , 70
'Reclamação' , 267
'NULL' , -1
'NULL' , -1
'Religação BT' , 597
'Modif/Manut Mediç BT' , 120
'Reclamação' , 13
'NULL' , -1
'Corte BT' , 72
'Religação BT' , 24
'Religação BT' , 120
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 8
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 6
'Religação BT' , 35
'Religação BT' , 333
'NULL' , -1
'Religação BT' , 90
'Fiscalização BT' , 57
'Religação BT' , 4
'Corte BT' , 53
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 16
'NULL' , -1
'NULL' , -1
'Religação BT' , 1
'Aferição BT' , 237
'NULL' , -1
'Religação BT' , 175
'Reclamação' , 68
'Reclamação' , 41
'Reclamação' , 301
'NULL' , -1
'Reclamação' , 48
'Corte BT' , 4
'Modif/Manut Mediç BT' , 7
'NULL' , -1
'Religação BT' , 7
'Corte BT' , 165
'Reclamação' , 131
'NULL' , -1
'Substituição BT' , 87
'Corte BT' , 24
'Reclamação' , 166
'Modif/Manut Mediç BT' , 581
'Verif Instalação BT' , 123
'Reclamação' , 1
'Corte BT' , 246
'Retirada BT' , 43
'Corte BT' , 12
'Reclamação' , 86
'NULL' , -1
'NULL' , -1
'Reclamação' , 645
'Religação BT' , 71
'Aferição BT' , 580
'SolicitaçãoOuvidoria' , 19
'NULL' , -1
'NULL' , -1
'Corte BT' , 28
'NULL' , -1
'Reclamação' , 34
'NULL' , -1
'Reclamação' , 159
'Religação BT' , 138
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Substituição BT' , 8
'Modif/Manut Mediç BT' , 62
'Reclamação' , 5
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 33
'NULL' , -1
'NULL' , -1
'Reclamação' , 152
'Corte BT' , 168
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Verif Instalação BT' , 17
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 14
'Reclamação' , 85
'NULL' , -1
'NULL' , -1
'Religação BT' , 13
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Alterar Carga BT' , 112
'Religação BT' , 11
'Reclamação' , 54
'Substituição BT' , 21
'NULL' , -1
'Reclamação' , 79
'Religação BT' , 58
'Verif Instalação BT' , 300
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 6
'NULL' , -1
'Aferição BT' , 54
'Aferição BT' , 54
'NULL' , -1
'Religação BT' , 2
'Reclamação' , 139
'NULL' , -1
'Religação BT' , 35
'SolicitaçãoOuvidoria' , 38
'Religação BT' , 70
'Religação BT' , 126
'Reclamação' , 20
'Fiscalização BT' , 422
'NULL' , -1
'Corte BT' , 153
'Corte BT' , 40
'Corte BT' , 147
'Religação BT' , 12
'Reclamação' , 133
'NULL' , -1
'Reclamação' , 96
'Reclamação' , 20
'Religação BT' , 1
'NULL' , -1
'Religação BT' , 7
'Corte BT' , 77
'NULL' , -1
'Corte BT' , 624
'Corte BT' , 65
'Religação BT' , 57
'Corte BT' , 43
'NULL' , -1
'Reclamação' , 225
'Verif Instalação BT' , 16
'Corte BT' , 58
'Religação BT' , 173
'Corte BT' , 83
'Religação BT' , 5
'Corte BT' , 5
'NULL' , -1
'Alterar Carga BT' , 7
'Religação BT' , 6
'Religação BT' , 12
'NULL' , -1
'NULL' , -1
'Corte BT' , 119
'Aferição BT' , 427
'Corte BT' , 74
'NULL' , -1
'Religação BT' , 5
'NULL' , -1
'Corte BT' , 154
'NULL' , -1
'Reclamação' , 106
'NULL' , -1
'SolicitaçãoOuvidoria' , 4
'NULL' , -1
'Reclamação' , 231
'Religação BT' , 150
'NULL' , -1
'Corte BT' , 3
'SolicitaçãoOuvidoria' , 72
'Religação BT' , 65
'Religação BT' , 70
'Reclamação' , 307
'Religação BT' , 408
'Corte BT' , 19
'Reclamação' , 13
'Religação BT' , 55
'Religação BT' , 111
'Religação BT' , 56
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 54
'Reclamação' , 44
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 1
'NULL' , -1
'Fiscalização BT' , 159
'Corte BT' , 306
'Corte BT' , 118
'NULL' , -1
'Religação BT' , 659
'Verif Instalação BT' , 22
'Religação BT' , 35
'NULL' , -1
'Reclamação' , 211
'NULL' , -1
'Religação BT' , 23
'NULL' , -1
'Reclamação' , 320
'Alterar Carga BT' , 105
'Religação BT' , 233
'Determ   Judicial' , 1
'Corte BT' , 24
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Corte BT' , 62
'NULL' , -1
'Religação BT' , 346
'Religação BT' , 8
'NULL' , -1
'Reclamação' , 55
'Corte BT' , 51
'Corte BT' , 80
'NULL' , -1
'Corte BT' , 196
'Aferição BT' , 512
'NULL' , -1
'Religação BT' , 7
'Corte BT' , 20
'Religação BT' , 75
'Religação BT' , 350
'Corte BT' , 68
'Corte BT' , 113
'NULL' , -1
'Religação BT' , 3
'NULL' , -1
'Reclamação' , 65
'Religação BT' , 66
'Religação BT' , 59
'NULL' , -1
'Reclamação' , 3
'Religação BT' , 34
'Religação BT' , 81
'Corte BT' , 392
'Religação BT' , 228
'Corte BT' , 28
'Religação BT' , 67
'Religação BT' , 312
'NULL' , -1
'Reclamação' , 19
'NULL' , -1
'NULL' , -1
'Verif Instalação BT' , 17
'NULL' , -1
'Alterar Carga BT' , 202
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 193
'Verif Instalação BT' , 757
'Religação BT' , 224
'Reclamação' , 38
'NULL' , -1
'Reclamação' , 16
'NULL' , -1
'Corte BT' , 13
'Religação BT' , 47
'NULL' , -1
'Religação BT' , 29
'NULL' , -1
'Corte BT' , 128
'SolicitaçãoOuvidoria' , 110
'Corte BT' , 90
'Modif/Manut Mediç BT' , 50
'NULL' , -1
'Arrecad / Tesouraria' , 15
'Corte BT' , 631
'Corte BT' , 177
'NULL' , -1
'NULL' , -1
'Religação BT' , 60
'Reclamação' , 49
'Corte BT' , 154
'Religação BT' , 5
'NULL' , -1
'NULL' , -1
'Reclamação' , 27
'NULL' , -1
'NULL' , -1
'Corte BT' , 15
'Substituição BT' , 337
'Reclamação' , 101
'NULL' , -1
'Religação BT' , 526
'Fiscalização BT' , 21
'Religação BT' , 104
'Religação BT' , 712
'Corte BT' , 251
'NULL' , -1
'Corte BT' , 26
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Corte BT' , 51
'NULL' , -1
'Religação BT' , 5
'NULL' , -1
'Religação BT' , 209
'Corte BT' , 68
'NULL' , -1
'Religação BT' , 239
'NULL' , -1
'Religação BT' , 2
'NULL' , -1
'NULL' , -1
'Religação BT' , 88
'Corte BT' , 2
'SolicitaçãoOuvidoria' , 41
'Reclamação' , 99
'Corte BT' , 14
'Corte BT' , 229
'SolicitaçãoOuvidoria' , 157
'SolicitaçãoOuvidoria' , 28
'Reclamação' , 17
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 46
'Religação BT' , 250
'NULL' , -1
'NULL' , -1
'Religação BT' , 29
'NULL' , -1
'Religação BT' , 253
'NULL' , -1
'Religação BT' , 39
'NULL' , -1
'NULL' , -1
'Religação BT' , 27
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Corte BT' , 193
'Reclamação' , 77
'Corte BT' , 440
'Religação BT' , 8
'NULL' , -1
'Religação BT' , 29
'Reclamação' , 23
'Verif Instalação BT' , 43
'Aferição BT' , 54
'NULL' , -1
'NULL' , -1
'Reclamação' , 140
'Reclamação' , 65
'Reclamação' , 82
'Modif/Manut Mediç BT' , 5
'NULL' , -1
'Religação BT' , 100
'NULL' , -1
'Religação BT' , 17
'NULL' , -1
'Religação BT' , 56
'Religação BT' , 74
'Religação BT' , 8
'NULL' , -1
'Religação BT' , 59
'Religação BT' , 4
'NULL' , -1
'Religação BT' , 2
'Corte BT' , 29
'NULL' , -1
'Reclamação' , 40
'Religação BT' , 188
'Corte BT' , 50
'Religação BT' , 36
'Religação BT' , 237
'Religação BT' , 114
'Religação BT' , 594
'Religação BT' , 22
'NULL' , -1
'Religação BT' , 322
'SolicitaçãoOuvidoria' , 7
'Religação BT' , 163
'NULL' , -1
'Corte BT' , 375
'Reclamação' , 300
'Religação BT' , 40
'Religação BT' , 207
'Fiscalização BT' , 51
'Religação BT' , 5
'NULL' , -1
'Reclamação' , 231
'Reclamação' , 216
'Religação BT' , 30
'Religação BT' , 194
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 222
'Religação BT' , 184
'NULL' , -1
'Corte BT' , 9
'NULL' , -1
'Religação BT' , 100
'Modif/Manut Mediç BT' , 398
'Religação BT' , 197
'Religação BT' , 120
'NULL' , -1
'Corte BT' , 62
'NULL' , -1
'Corte BT' , 30
'NULL' , -1
'Reclamação' , 147
'NULL' , -1
'Aferição BT' , 103
'Religação BT' , 4
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 207
'Corte BT' , 33
'NULL' , -1
'Corte BT' , 28
'Aferição BT' , 140
'Aferição BT' , 124
'Religação BT' , 36
'Fiscalização BT' , 88
'NULL' , -1
'Corte BT' , 347
'Religação BT' , 91
'Reclamação' , 83
'Corte BT' , 4
'NULL' , -1
'Reclamação' , 273
'Verif Instalação BT' , 111
'Reclamação' , 19
'NULL' , -1
'Verif Instalação BT' , 72
'NULL' , -1
'Verif Instalação BT' , 83
'Religação BT' , 1
'Corte BT' , 226
'NULL' , -1
'Verif Instalação BT' , 104
'SolicitaçãoOuvidoria' , 111
'Reclamação' , 512
'NULL' , -1
'Reclamação' , 43
'NULL' , -1
'Religação BT' , 61
'Modif/Manut Mediç BT' , 13
'NULL' , -1
'Reclamação' , 251
'Verif Instalação BT' , 342
'NULL' , -1
'NULL' , -1
'Religação BT' , 792
'Religação BT' , 1
'NULL' , -1
'NULL' , -1
'Religação BT' , 4
'Reclamação' , 734
'Religação BT' , 41
'NULL' , -1
'Religação BT' , 37
'Corte BT' , 46
'Modif/Manut Mediç BT' , 1
'Religação BT' , 14
'Reclamação' , 313
'NULL' , -1
'NULL' , -1
'Reclamação' , 90
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 406
'Corte BT' , 32
'Reclamação' , 117
'NULL' , -1
'NULL' , -1
'SolicitaçãoOuvidoria' , 94
'Corte BT' , 36
'Corte BT' , 228
'Reclamação' , 60
'Determ   Judicial' , 58
'NULL' , -1
'NULL' , -1
'Religação BT' , 12
'Religação BT' , 5
'Corte BT' , 112
'Religação BT' , 3
'NULL' , -1
'NULL' , -1
'Substituição BT' , 62
'Corte BT' , 128
'NULL' , -1
'Religação BT' , 2
'Religação BT' , 20
'NULL' , -1
'Religação BT' , 370
'Corte BT' , 51
'Religação BT' , 10
'NULL' , -1
'Reclamação' , 338
'Corte BT' , 20
'NULL' , -1
'Verif Instalação BT' , 287
'NULL' , -1
'NULL' , -1
'Religação BT' , 2
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 998
'NULL' , -1
'Modif/Manut Mediç BT' , 133
'NULL' , -1
'Reclamação' , 61
'NULL' , -1
'Corte BT' , 23
'Corte BT' , 42
'Corte BT' , 15
'NULL' , -1
'Religação BT' , 3
'NULL' , -1
'Corte BT' , 35
'Corte BT' , 163
'Religação BT' , 114
'Corte BT' , 51
'Corte BT' , 9
'NULL' , -1
'Religação BT' , 160
'NULL' , -1
'NULL' , -1
'Aferição BT' , 390
'NULL' , -1
'Reclamação' , 122
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 1
'NULL' , -1
'Corte BT' , 9
'Religação BT' , 2
'NULL' , -1
'Verif Instalação BT' , 128
'Reclamação' , 193
'Reclamação' , 415
'Religação BT' , 6
'Modif/Manut Mediç BT' , 345
'NULL' , -1
'Corte BT' , 33
'Corte BT' , 6
'NULL' , -1
'Verif Instalação BT' , 211
'NULL' , -1
'Corte BT' , 293
'Reclamação' , 220
'Religação BT' , 6
'NULL' , -1
'Reclamação' , 49
'Religação BT' , 2
'Religação BT' , 14
'Reclamação' , 636
'Substituição BT' , 98
'Religação BT' , 5
'Corte BT' , 45
'Religação BT' , 441
'NULL' , -1
'Corte BT' , 245
'Reclamação' , 18
'Reclamação' , 144
'Reclamação' , 210
'Religação BT' , 6
'Religação BT' , 70
'Reclamação' , 45
'Reclamação' , 40
'Substituição BT' , 610
'SolicitaçãoOuvidoria' , 47
'Corte BT' , 4
'Religação BT' , 3
'Religação BT' , 80
'Aferição BT' , 39
'Reclamação' , 7
'Reclamação' , 3
'Religação BT' , 5
'Religação BT' , 2
'Corte BT' , 11
'Religação BT' , 1
'Religação BT' , 4
'Verif Instalação BT' , 124
'Reclamação' , 208
'NULL' , -1
'Corte BT' , 59
'Aferição BT' , 63
'Aferição BT' , 80
'Reclamação' , 35
'Religação BT' , 120
'Reclamação' , 8
'Religação BT' , 4
'Reclamação' , 9
'Reclamação' , 36
'Verif Instalação BT' , 28
'Substituição BT' , 127
'Reclamação' , 842
'Religação BT' , 136
'NULL' , -1
'Corte BT' , 21
'Corte BT' , 6
'Religação BT' , 11
'Religação BT' , 148
'Corte BT' , 119
'NULL' , -1
'Religação BT' , 34
'Reclamação' , 107
'NULL' , -1
'NULL' , -1
'Religação BT' , 228
'NULL' , -1
'NULL' , -1
'Religação BT' , 4
'NULL' , -1
'Religação BT' , 6
'NULL' , -1
'Religação BT' , 2
'Modif/Manut Mediç BT' , 140
'Corte BT' , 93
'Religação BT' , 238
'Vistoria BT' , 476
'NULL' , -1
'Religação BT' , 4
'Corte BT' , 483
'NULL' , -1
'Corte BT' , 116
'Religação BT' , 18
'Religação BT' , 32
'Fiscalização BT' , 50
'Religação BT' , 90
'NULL' , -1
'Reclamação' , 237
'NULL' , -1
'Religação BT' , 73
'Religação BT' , 4
'NULL' , -1
'NULL' , -1
'Religação BT' , 201
'Religação BT' , 94
'Corte BT' , 11
'Modif/Manut Mediç BT' , 83
'Religação BT' , 1
'Corte BT' , 284
'NULL' , -1
'Verif Instalação BT' , 253
'Religação BT' , 31
'NULL' , -1
'Religação BT' , 511
'Corte BT' , 132
'NULL' , -1
'Corte BT' , 245
'Religação BT' , 2
'Religação BT' , 216
'Religação BT' , 2
'Fiscalização BT' , 252
'NULL' , -1
'NULL' , -1
'Religação BT' , 284
'Corte BT' , 1
'Religação BT' , 1
'Verif Instalação BT' , 60
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Fiscalização BT' , 52
'NULL' , -1
'Religação BT' , 376
'Substituição BT' , 615
'Reclamação' , 6
'NULL' , -1
'Corte BT' , 405
'Corte BT' , 448
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Alterar Carga BT' , 322
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Modif/Manut Mediç BT' , 347
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 42
'NULL' , -1
'Corte BT' , 62
'Modif/Manut Mediç BT' , 186
'NULL' , -1
'Religação BT' , 78
'Modif/Manut Mediç BT' , 59
'Reclamação' , 101
'NULL' , -1
'NULL' , -1
'Reclamação' , 81
'Religação BT' , 51
'Corte BT' , 441
'NULL' , -1
'NULL' , -1
'Religação BT' , 439
'NULL' , -1
'Religação BT' , 26
'Religação BT' , 88
'Reclamação' , 1
'NULL' , -1
'Alterar Carga BT' , 3
'Religação BT' , 5
'Reclamação' , 971
'Religação BT' , 265
'Religação BT' , 141
'Reclamação' , 293
'NULL' , -1
'Reclamação' , 484
'NULL' , -1
'Corte BT' , 78
'VerifTensão Fornec' , 150
'NULL' , -1
'NULL' , -1
'Reclamação' , 56
'Modif/Manut Mediç BT' , 105
'Substituição BT' , 41
'SolicitaçãoOuvidoria' , 69
'Corte BT' , 16
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Corte BT' , 110
'NULL' , -1
'SolicitaçãoOuvidoria' , 62
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 5
'NULL' , -1
'Corte BT' , 61
'Reclamação' , 134
'SolicitaçãoOuvidoria' , 68
'NULL' , -1
'NULL' , -1
'Religação BT' , 12
'NULL' , -1
'Corte BT' , 13
'Religação BT' , 281
'Reclamação' , 619
'Religação BT' , 34
'Religação BT' , 45
'Religação BT' , 45
'Religação BT' , 454
'Religação BT' , 9
'NULL' , -1
'Religação BT' , 4
'Modif/Manut Mediç BT' , 62
'Reclamação' , 112
'Reclamação' , 7
'Religação BT' , 3
'Religação BT' , 375
'Corte BT' , 295
'Determ   Judicial' , 3
'NULL' , -1
'Religação BT' , 4
'NULL' , -1
'NULL' , -1
'Corte BT' , 12
'Modif/Manut Mediç BT' , 29
'Corte BT' , 223
'Reclamação' , 62
'Corte BT' , 386
'Corte BT' , 45
'Religação BT' , 47
'Corte BT' , 15
'Corte BT' , 56
'Religação BT' , 4
'Substituição BT' , 147
'Reclamação' , 107
'Corte BT' , 264
'Corte BT' , 120
'Corte BT' , 118
'Religação BT' , 4
'Corte BT' , 6
'NULL' , -1
'Corte BT' , 512
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Reclamação' , 19
'NULL' , -1
'Reclamação' , 201
'Reclamação' , 68
'Reclamação' , 116
'NULL' , -1
'Fiscalização BT' , 86
'Corte BT' , 26
'Corte BT' , 214
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Aferição BT' , 246
'NULL' , -1
'Reclamação' , 140
'NULL' , -1
'Religação BT' , 52
'NULL' , -1
'NULL' , -1
'Religação BT' , 2
'Reclamação' , 7
'Religação BT' , 372
'NULL' , -1
'Religação BT' , 2
'Alterar Carga BT' , 762
'Verif Instalação BT' , 65
'Modif/Manut Mediç BT' , 36
'Religação BT' , 308
'NULL' , -1
'Modif/Manut Mediç BT' , 151
'Religação BT' , 55
'Modif/Manut Mediç BT' , 34
'Religação BT' , 55
'Substituição BT' , 94
'Corte BT' , 7
'NULL' , -1
'Religação BT' , 17
'Corte BT' , 985
'Corte BT' , 11
'Religação BT' , 85
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Corte BT' , 155
'Corte BT' , 24
'Corte BT' , 245
'Corte BT' , 42
'Religação BT' , 497
'Religação BT' , 5
'Reclamação' , 112
'Corte BT' , 190
'Religação BT' , 91
'Reclamação' , 68
'Religação BT' , 3
'Corte BT' , 85
'Corte BT' , 269
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Corte BT' , 291
'Reclamação' , 520
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 35
'Religação BT' , 688
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Corte BT' , 51
'Verif Instalação BT' , 510
'NULL' , -1
'Fiscalização BT' , 72
'Corte BT' , 27
'Religação BT' , 4
'Religação BT' , 20
'Corte BT' , 25
'Corte BT' , 40
'Religação BT' , 1
'Reclamação' , 490
'Religação BT' , 15
'NULL' , -1
'Religação BT' , 93
'Reclamação' , 4
'Religação BT' , 2
'Religação BT' , 5
'Reclamação' , 287
'Corte BT' , 175
'NULL' , -1
'NULL' , -1
'Corte BT' , 34
'Religação BT' , 35
'Religação BT' , 89
'NULL' , -1
'Religação BT' , 14
'Corte BT' , 111
'Religação BT' , 1
'Corte BT' , 193
'NULL' , -1
'Religação BT' , 42
'Corte BT' , 35
'Retificação Nome End' , 420
'Religação BT' , 7
'Religação BT' , 47
'Corte BT' , 67
'NULL' , -1
'Corte BT' , 25
'Religação BT' , 2
'Corte BT' , 840
'Religação BT' , 282
'Reclamação' , 52
'NULL' , -1
'Religação BT' , 6
'Religação BT' , 1
'NULL' , -1
'Religação BT' , 144
'Religação BT' , 42
'Corte BT' , 7
'Religação BT' , 118
'Religação BT' , 132
'NULL' , -1
'NULL' , -1
'Religação BT' , 13
'NULL' , -1
'Corte BT' , 31
'Reclamação' , 108
'Reclamação' , 33
'Religação BT' , 5
'Corte BT' , 1
'Corte BT' , 656
'NULL' , -1
'NULL' , -1
'Fiscalização BT' , 23
'Religação BT' , 2
'NULL' , -1
'Religação BT' , 135
'NULL' , -1
'NULL' , -1
'Religação BT' , 1
'Corte BT' , 169
'NULL' , -1
'Religação BT' , 90
'Retificação Nome End' , 27
'Reclamação' , 60
'NULL' , -1
'Religação BT' , 242
'Religação BT' , 624
'Religação BT' , 5
'Reclamação' , 294
'Corte BT' , 26
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Corte BT' , 15
'Reclamação' , 279
'Religação BT' , 57
'Religação BT' , 299
'Reclamação' , 26
'Religação BT' , 7
'NULL' , -1
'Religação BT' , 88
'Religação BT' , 53
'NULL' , -1
'Corte BT' , 7
'Religação BT' , 7
'NULL' , -1
'Religação BT' , 113
'Religação BT' , 2
'NULL' , -1
'Religação BT' , 3
'Modif/Manut Mediç BT' , 118
'Reclamação' , 24
'NULL' , -1
'Religação BT' , 78
'Religação BT' , 2
'NULL' , -1
'Religação BT' , 1
'Religação BT' , 4
'Reclamação' , 89
'Religação BT' , 7
'Religação BT' , 5
'NULL' , -1
'NULL' , -1
'Religação BT' , 20
'NULL' , -1
'Corte BT' , 7
'NULL' , -1
'Religação BT' , 105
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 3
'NULL' , -1
'Religação BT' , 1
'Religação BT' , 3
'Reclamação' , 57
'Religação BT' , 414
'NULL' , -1
'Corte BT' , 62
'Aferição BT' , 676
'NULL' , -1
'Religação BT' , 5
'NULL' , -1
'Corte BT' , 92
'Religação BT' , 587
'Religação BT' , 4
'NULL' , -1
'Corte BT' , 189
'NULL' , -1
'NULL' , -1
'NULL' , -1
'SolicitaçãoOuvidoria' , 89
'NULL' , -1
'Substituição BT' , 360
'NULL' , -1
'Reclamação' , 140
'Reclamação' , 19
'Reclamação' , 336
'Religação BT' , 2
'Reclamação' , 94
'NULL' , -1
'Reclamação' , 171
'NULL' , -1
'Religação BT' , 5
'Corte BT' , 11
'Corte BT' , 20
'NULL' , -1
'Religação BT' , 2
'Verif Instalação BT' , 3
'Aferição BT' , 41
'Reclamação' , 34
'Corte BT' , 220
'Religação BT' , 4
'NULL' , -1
'NULL' , -1
'Corte BT' , 20
'Reclamação' , 72
'Reclamação' , 36
'Reclamação' , 81
'Religação BT' , 3
'Reclamação' , 43
'Religação BT' , 2
'Religação BT' , 32
'NULL' , -1
'NULL' , -1
'Reclamação' , 58
'NULL' , -1
'Reclamação' , 42
'NULL' , -1
'NULL' , -1
'Religação BT' , 705
'Religação BT' , 1
'Corte BT' , 17
'Religação BT' , 1
'SolicitaçãoOuvidoria' , 120
'NULL' , -1
'Religação BT' , 4
'Reclamação' , 73
'Corte BT' , 31
'Religação BT' , 2
'Corte BT' , 27
'NULL' , -1
'NULL' , -1
'Religação BT' , 143
'Corte BT' , 135
'Religação BT' , 127
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Dados do Atendimento' , 30
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Aferição BT' , 117
'Corte BT' , 19
'Corte BT' , 273
'NULL' , -1
'NULL' , -1
'Religação BT' , 123
'NULL' , -1
'Reclamação' , 535
'Religação BT' , 358
'NULL' , -1
'Religação BT' , 86
'Reclamação' , 70
'Corte BT' , 95
'Religação BT' , 51
'Corte BT' , 2
'Reclamação' , 59
'Aferição BT' , 132
'NULL' , -1
'Religação BT' , 12
'Corte BT' , 14
'NULL' , -1
'Reclamação' , 24
'Reclamação' , 3
'Religação BT' , 180
'Religação BT' , 4
'Substituição BT' , 70
'Corte BT' , 26
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Corte BT' , 13
'Religação BT' , 84
'NULL' , -1
'Religação BT' , 31
'Corte BT' , 52
'Reclamação' , 316
'Reclamação' , 16
'NULL' , -1
'Fiscalização BT' , 39
'NULL' , -1
'Corte BT' , 300
'Reclamação' , 77
'Corte BT' , 6
'Religação BT' , 189
'Religação BT' , 1
'NULL' , -1
'NULL' , -1
'Reclamação' , 77
'Corte BT' , 237
'Corte BT' , 508
'NULL' , -1
'NULL' , -1
'Religação BT' , 3
'NULL' , -1
'Corte BT' , 24
'NULL' , -1
'Religação BT' , 322
'Corte BT' , 86
'Reclamação' , 827
'NULL' , -1
'Corte BT' , 3
'Religação BT' , 9
'NULL' , -1
'NULL' , -1
'Religação BT' , 511
'NULL' , -1
'Religação BT' , 176
'Substituição BT' , 20
'NULL' , -1
'NULL' , -1
'NULL' , -1
'NULL' , -1
'Religação BT' , 10
